id,date,store_nbr,onpromotion,sales_per_trans
1279,2016-07-12,48,48,2.4537505752416013
1280,2016-07-13,48,51,2.1743201069995544
1281,2016-07-14,48,47,2.276595744680851
1282,2016-07-15,48,56,2.349383207321926
1283,2016-07-16,48,60,2.50834326579261
1284,2016-07-17,48,71,3.142571998859424
1285,2016-07-18,48,57,2.4475920679886687
1286,2016-07-19,48,62,2.4021543985637344
1287,2016-07-20,48,56,2.578347578347578
1288,2016-07-21,48,47,2.001779359430605
1289,2016-07-22,48,49,2.320731200664728
1290,2016-07-23,48,54,2.755662941709453
1291,2016-07-24,48,55,3.232899473829964
1292,2016-07-25,48,51,2.454905063291139
1293,2016-07-26,48,48,2.4527181361352217
1294,2016-07-27,48,0,2.2704987320371934
1295,2016-07-28,48,53,2.164539653600729
1296,2016-07-29,48,52,2.4000789889415484
1297,2016-07-30,48,56,3.1361462728551337
1298,2016-07-31,48,53,3.717021276595745
1299,2016-08-01,48,43,3.6400541271989173
1300,2016-08-02,48,39,3.4061826024442845
1301,2016-08-03,48,51,3.1814588573481855
1302,2016-08-04,48,35,2.557613931085587
1303,2016-08-05,48,41,2.4930891499654457
1304,2016-08-06,48,37,3.0607019562715765
1305,2016-08-07,48,38,3.1318474758324384
1306,2016-08-08,48,28,2.6428009441384734
1307,2016-08-09,48,35,2.238482384823848
1308,2016-08-10,48,38,2.2559165663858805
1309,2016-08-11,48,29,2.193653376729048
1310,2016-08-12,48,32,2.620994113799869
1311,2016-08-13,48,32,2.3487909903941704
1312,2016-08-14,48,41,2.765282772147761
1313,2016-08-15,48,30,2.4074914869466517
1314,2016-08-16,48,30,2.3853833865814695
1315,2016-08-17,48,36,2.1754916792738275
1316,2016-08-18,48,32,2.038830897703549
1317,2016-08-19,48,42,2.238400603545832
1318,2016-08-20,48,39,2.399526487126369
1319,2016-08-21,48,36,2.8157524613220817
1320,2016-08-22,48,37,2.3926426426426426
1321,2016-08-23,48,40,2.3801169590643276
1322,2016-08-24,48,40,2.254538279400158
1323,2016-08-25,48,36,2.2660472972972974
1324,2016-08-26,48,43,2.0179968701095463
1325,2016-08-27,48,49,2.6600064453754433
1326,2016-08-28,48,52,2.774388402295379
1327,2016-08-29,48,45,2.8101374570446733
1328,2016-08-30,48,46,2.318980667838313
1329,2016-08-31,48,50,2.626226933647428
1330,2016-09-01,48,41,2.8196258383339217
1331,2016-09-02,48,37,3.13485342019544
1332,2016-09-03,48,34,3.4983826822592685
1333,2016-09-04,48,40,3.89413988657845
1334,2016-09-05,48,36,3.2930232558139534
1335,2016-09-06,48,29,2.915680473372781
1336,2016-09-07,48,40,2.783835303088067
1337,2016-09-08,48,33,2.4906122448979593
1338,2016-09-09,48,35,2.412301587301587
1339,2016-09-10,48,37,3.0642327751852867
1340,2016-09-11,48,36,3.26179718875502
1341,2016-09-12,48,31,2.286128364389234
1342,2016-09-13,48,24,2.4483386436049157
1343,2016-09-14,48,30,2.1049575703439034
1344,2016-09-15,48,32,1.8477611940298508
1345,2016-09-16,48,41,2.064888535031847
1346,2016-09-17,48,38,2.713121663388592
1347,2016-09-18,48,39,3.1600979192166463
1348,2016-09-19,48,35,2.247611464968153
1349,2016-09-20,48,37,2.1142857142857143
1350,2016-09-21,48,37,2.218557607739666
1351,2016-09-22,48,27,1.9680851063829787
1352,2016-09-23,48,36,2.308919803600655
1353,2016-09-24,48,33,3.102088167053364
1354,2016-09-25,48,33,3.2760145681581685
1355,2016-09-26,48,30,2.410095953274927
1356,2016-09-27,48,35,2.369607843137255
1357,2016-09-28,48,29,2.136551724137931
1358,2016-09-29,48,33,2.1256231306081754
1359,2016-09-30,48,33,2.8653317628582644
1360,2016-10-01,48,31,4.162322816643805
1361,2016-10-02,48,31,4.478521051506732
1362,2016-10-03,48,27,3.3230717185385656
1363,2016-10-04,48,41,3.1092094539527304
1364,2016-10-05,48,41,2.796603627942879
1365,2016-10-06,48,53,2.336747234739861
1366,2016-10-07,48,55,2.741501976284585
1367,2016-10-08,48,59,3.22454448017149
1368,2016-10-09,48,56,4.018435475834579
1369,2016-10-10,48,52,2.800327332242226
1370,2016-10-11,48,49,2.4359560841720036
1371,2016-10-12,48,50,2.175371346430283
1372,2016-10-13,48,58,2.2589755864049783
1373,2016-10-14,48,54,2.2136865342163357
1374,2016-10-15,48,61,2.7904619970193743
1375,2016-10-16,48,60,3.5125944584382873
1376,2016-10-17,48,51,2.361456102783726
1377,2016-10-18,48,50,2.473493429995469
1378,2016-10-19,48,55,2.1037517369152385
1379,2016-10-20,48,49,2.359520639147803
1380,2016-10-21,48,60,2.3194200351493848
1381,2016-10-22,48,53,2.940011820330969
1382,2016-10-23,48,62,3.627820546854261
1383,2016-10-24,48,51,2.707482993197279
1384,2016-10-25,48,47,2.4381044487427466
1385,2016-10-26,48,94,2.1272365805168985
1386,2016-10-27,48,73,2.3900457084814626
1387,2016-10-28,48,80,2.371875
1388,2016-10-29,48,90,3.169352186780664
1389,2016-10-30,48,99,3.609253065774805
1390,2016-10-31,48,100,2.9023136246786634
1391,2016-11-01,48,96,3.3813989839781167
1392,2016-11-02,48,105,3.8863365155131264
1393,2016-11-03,48,0,3.669207317073171
1394,2016-11-04,48,105,3.8479847667407174
1395,2016-11-05,48,103,3.920134983127109
1396,2016-11-06,48,99,4.303083043262059
1397,2016-11-07,48,94,3.2310956790123457
1398,2016-11-08,48,92,2.9749177631578947
1399,2016-11-09,48,106,2.82274802822748
1400,2016-11-10,48,96,2.6530142659917164
1401,2016-11-11,48,100,2.738005840634126
1402,2016-11-12,48,102,3.3384146341463414
1403,2016-11-13,48,107,4.0208231259186675
1404,2016-11-14,48,97,2.8466608084358525
1405,2016-11-15,48,104,2.511676396997498
1406,2016-11-16,48,150,2.836300309597523
1407,2016-11-17,48,116,2.5284719377304383
1408,2016-11-18,48,114,2.5616950560864145
1409,2016-11-19,48,111,3.205298013245033
1410,2016-11-20,48,115,3.5190913484775255
1411,2016-11-21,48,121,2.7026688907422853
1412,2016-11-22,48,107,2.1326010200078462
1413,2016-11-23,48,124,2.767298028604561
1414,2016-11-24,48,123,2.2409018987341773
1415,2016-11-25,48,116,2.411031473979433
1416,2016-11-26,48,118,2.9467586886862214
1417,2016-11-27,48,121,3.3473928157589805
1418,2016-11-28,48,116,2.671734892787524
1419,2016-11-29,48,124,2.79345703125
1420,2016-11-30,48,126,2.9512987012987013
1509,2013-01-02,50,0,2.4829379265518363
1510,2013-01-03,50,0,2.0316428261811876
1511,2013-01-04,50,0,2.094885100074129
1512,2013-01-05,50,0,2.2807169702226076
1513,2013-01-06,50,0,2.2923870185016684
1514,2013-01-07,50,0,2.154787009700548
1515,2013-01-08,50,0,1.9058196357174588
1516,2013-01-09,50,0,1.9995511669658887
1517,2013-01-10,50,0,1.614522417153996
1518,2013-01-11,50,0,1.6603773584905661
1519,2013-01-12,50,0,1.9100675260896256
1520,2013-01-13,50,0,2.2134314627414904
1521,2013-01-14,50,0,1.8530232558139534
1522,2013-01-15,50,0,1.869065467266367
1523,2013-01-16,50,0,1.9947871416159861
1524,2013-01-17,50,0,1.820079522862823
1525,2013-01-18,50,0,1.6694915254237288
1526,2013-01-19,50,0,1.881786339754816
1527,2013-01-20,50,0,2.229733959311424
1528,2013-01-21,50,0,2.04445442299057
1529,2013-01-22,50,0,1.881301558203483
1530,2013-01-23,50,0,2.04711802378774
1531,2013-01-24,50,0,1.8314271506713078
1532,2013-01-25,50,0,1.7310070671378093
1533,2013-01-26,50,0,1.731449860291835
1534,2013-01-27,50,0,2.0115495668912415
1535,2013-01-28,50,0,1.8042654028436018
1536,2013-01-29,50,0,1.7432432432432432
1537,2013-01-30,50,0,1.952112676056338
1538,2013-01-31,50,0,1.6502554575011612
1539,2013-02-01,50,0,2.0219066937119674
1540,2013-02-02,50,0,2.1930970149253732
1541,2013-02-03,50,0,2.3016169154228856
1542,2013-02-04,50,0,2.2978976596588656
1543,2013-02-05,50,0,2.0418569254185694
1544,2013-02-06,50,0,2.0580645161290323
1545,2013-02-07,50,0,1.7943768359211079
1546,2013-02-08,50,0,1.9644752960391996
1547,2013-02-09,50,0,1.8
1548,2013-02-10,50,0,1.2494904198940073
1549,2013-02-11,50,0,1.5909631391200951
1550,2013-02-12,50,0,2.053050397877984
1551,2013-02-13,50,0,1.797721781152917
1552,2013-02-14,50,0,1.3449984515329823
1553,2013-02-15,50,0,1.8047713717693836
1554,2013-02-16,50,0,2.234402332361516
1555,2013-02-17,50,0,2.162635821941816
1556,2013-02-18,50,0,2.0483383685800605
1557,2013-02-19,50,0,1.9500237981913375
1558,2013-02-20,50,0,2.1297271421732886
1559,2013-02-21,50,0,1.8720703125
1560,2013-02-22,50,0,1.7555458895171814
1561,2013-02-23,50,0,1.9644403215831787
1562,2013-02-24,50,0,2.308144936512852
1563,2013-02-25,50,0,1.8956365272154745
1564,2013-02-26,50,0,1.7367920038077107
1565,2013-02-27,50,0,2.137283950617284
1566,2013-02-28,50,0,1.9800486618004867
1567,2013-03-01,50,0,2.1415579280347963
1568,2013-03-02,50,0,2.5888283378746593
1569,2013-03-03,50,0,2.59324942791762
1570,2013-03-04,50,0,2.2325678496868475
1571,2013-03-05,50,0,2.0663992869875223
1572,2013-03-06,50,0,2.1424936386768447
1573,2013-03-07,50,0,1.7664997724169322
1574,2013-03-08,50,0,1.694569211923234
1575,2013-03-09,50,0,2.084057971014493
1576,2013-03-10,50,0,2.2931087289433383
1577,2013-03-11,50,0,2.083480565371025
1578,2013-03-12,50,0,1.7688487584650112
1579,2013-03-13,50,0,1.951241950321987
1580,2013-03-14,50,0,1.67438494934877
1581,2013-03-15,50,0,1.6527659574468085
1582,2013-03-16,50,0,1.9631954350927248
1583,2013-03-17,50,0,2.321264191469776
1584,2013-03-18,50,0,2.0579896907216493
1585,2013-03-19,50,0,1.671635247698378
1586,2013-03-20,50,0,2.032399299474606
1587,2013-03-21,50,0,1.7725280077934729
1588,2013-03-22,50,0,1.722598105548038
1589,2013-03-23,50,0,2.0591221260077637
1590,2013-03-24,50,0,2.2539779681762546
1591,2013-03-25,50,0,1.9561324977618622
1592,2013-03-26,50,0,1.8026382546930493
1593,2013-03-27,50,0,2.072192513368984
1594,2013-03-28,50,0,1.6666666666666667
1595,2013-03-29,50,0,1.7975133214920072
1596,2013-03-30,50,0,1.9283497884344147
1597,2013-03-31,50,0,2.392325996430696
1598,2013-04-01,50,0,2.4649157193257545
1599,2013-04-02,50,0,2.3459413514662133
1600,2013-04-03,50,0,2.2597077244258874
1601,2013-04-04,50,0,2.046853468075333
1602,2013-04-05,50,0,1.8707346447209956
1603,2013-04-06,50,0,2.13477537437604
1604,2013-04-07,50,0,2.3588709677419355
1605,2013-04-08,50,0,2.1823450735621934
1606,2013-04-09,50,0,1.8468626590609916
1607,2013-04-10,50,0,1.9752100840336135
1608,2013-04-11,50,0,1.4952830188679245
1609,2013-04-12,50,0,1.6278884462151395
1610,2013-04-13,50,0,1.882421760748757
1611,2013-04-14,50,0,2.1792048929663608
1612,2013-04-15,50,0,1.8808695652173912
1613,2013-04-16,50,0,1.9626449119793903
1614,2013-04-17,50,0,1.970276008492569
1615,2013-04-18,50,0,1.5121718377088305
1616,2013-04-19,50,0,1.8024796921761437
1617,2013-04-20,50,0,1.9534313725490196
1618,2013-04-21,50,0,2.1271604938271604
1619,2013-04-22,50,0,1.8984478935698448
1620,2013-04-23,50,0,1.9049531459170013
1621,2013-04-24,50,0,2.1671270718232045
1622,2013-04-25,50,0,1.7275280898876404
1623,2013-04-26,50,0,1.706882255389718
1624,2013-04-27,50,0,1.9527186761229314
1625,2013-04-28,50,0,2.1194158075601375
1626,2013-04-29,50,0,2.0351277372262775
1627,2013-04-30,50,0,1.739433551198257
1628,2013-05-01,50,0,2.3781148429035754
1629,2013-05-02,50,0,2.14106988783434
1630,2013-05-03,50,0,1.9719283970707893
1631,2013-05-04,50,0,2.1438521296544333
1632,2013-05-05,50,0,2.450803495912038
1633,2013-05-06,50,0,2.1346236559139786
1634,2013-05-07,50,0,2.002219263204616
1635,2013-05-08,50,0,2.1668752607425947
1636,2013-05-09,50,0,1.677198975234842
1637,2013-05-10,50,0,1.6298629121897
1638,2013-05-11,50,0,1.5216235805750182
1639,2013-05-12,50,0,1.5105548854041013
1640,2013-05-13,50,0,1.9342393686979396
1641,2013-05-14,50,0,1.7668258792878853
1642,2013-05-15,50,0,2.1641379310344826
1643,2013-05-16,50,0,2.187026515151515
1644,2013-05-17,50,0,1.7803193785066898
1645,2013-05-18,50,0,1.987434875881091
1646,2013-05-19,50,0,2.253610108303249
1647,2013-05-20,50,0,1.9103896103896103
1648,2013-05-21,50,0,1.633999071063632
1649,2013-05-22,50,0,2.066427289048474
1650,2013-05-23,50,0,1.5662447257383967
1651,2013-05-24,50,0,1.79477858559154
1652,2013-05-25,50,0,1.8029605263157895
1653,2013-05-26,50,0,2.1345699831365934
1654,2013-05-27,50,0,1.8075737560546015
1655,2013-05-28,50,0,1.9016620498614958
1656,2013-05-29,50,0,1.7598784194528876
1657,2013-05-30,50,0,1.7463556851311954
1658,2013-05-31,50,0,1.8173605655930871
1659,2013-06-01,50,0,2.1072292394517604
1660,2013-06-02,50,0,2.3507972665148062
1661,2013-06-03,50,0,2.5
1662,2013-06-04,50,0,2.032434709351306
1663,2013-06-05,50,0,2.1728502837189
1664,2013-06-06,50,0,1.883855421686747
1665,2013-06-07,50,0,1.789534436321662
1666,2013-06-08,50,0,2.1540090771558247
1667,2013-06-09,50,0,2.4085554866708
1668,2013-06-10,50,0,2.0322719449225475
1669,2013-06-11,50,0,1.7462068965517241
1670,2013-06-12,50,0,2.0004438526409234
1671,2013-06-13,50,0,1.6387505658669081
1672,2013-06-14,50,0,1.7511261261261262
1673,2013-06-15,50,0,1.654950362221626
1674,2013-06-16,50,0,1.8238357843137254
1675,2013-06-17,50,0,2.213163481953291
1676,2013-06-18,50,0,1.9151910531220877
1677,2013-06-19,50,0,2.261704119850187
1678,2013-06-20,50,0,1.9068150208623087
1679,2013-06-21,50,0,1.8109473684210526
1680,2013-06-22,50,0,1.8931394245969018
1681,2013-06-23,50,0,2.2888613093391252
1682,2013-06-24,50,0,1.8745471014492754
1683,2013-06-25,50,0,1.915359010936757
1684,2013-06-26,50,0,2.1659007352941178
1685,2013-06-27,50,0,1.62012987012987
1686,2013-06-28,50,0,1.6771972458485216
1687,2013-06-29,50,0,2.152403282532239
1688,2013-06-30,50,0,2.4122448979591837
1689,2013-07-01,50,0,2.376470588235294
1690,2013-07-02,50,0,2.21154591243704
1691,2013-07-03,50,0,2.1683501683501682
1692,2013-07-04,50,0,1.987510766580534
1693,2013-07-05,50,0,1.8388888888888888
1694,2013-07-06,50,0,2.087584783249779
1695,2013-07-07,50,0,2.3223763570566947
1696,2013-07-08,50,0,2.1122913505311076
1697,2013-07-09,50,0,1.8946254760897165
1698,2013-07-10,50,0,2.105804857966241
1699,2013-07-11,50,0,1.89740202553941
1700,2013-07-12,50,0,1.6815573770491803
1701,2013-07-13,50,0,2.0253918495297807
1702,2013-07-14,50,0,2.220081135902637
1703,2013-07-15,50,0,2.0988323603002503
1704,2013-07-16,50,0,1.9450060655074808
1705,2013-07-17,50,0,1.9930252833478639
1706,2013-07-18,50,0,1.9677141627206198
1707,2013-07-19,50,0,1.7109342270632593
1708,2013-07-20,50,0,1.9069031032298924
1709,2013-07-21,50,0,2.1876912614756887
1710,2013-07-22,50,0,2.0272340425531916
1711,2013-07-23,50,0,2.1669505962521294
1712,2013-07-24,50,0,2.0165289256198347
1713,2013-07-25,50,0,1.9698145752479517
1714,2013-07-26,50,0,1.7740916271721958
1715,2013-07-27,50,0,1.9116907605279698
1716,2013-07-28,50,0,1.981769970169042
1717,2013-07-29,50,0,1.9696845555100368
1718,2013-07-30,50,0,1.8618874038072093
1719,2013-07-31,50,0,2.28102329133257
1720,2013-08-01,50,0,2.1104847801578352
1721,2013-08-02,50,0,2.264224473889322
1722,2013-08-03,50,0,2.1333746898263026
1723,2013-08-04,50,0,2.2869198312236287
1724,2013-08-05,50,0,2.513076923076923
1725,2013-08-06,50,0,2.094391785150079
1726,2013-08-07,50,0,2.429588607594937
1727,2013-08-08,50,0,1.8353531132469703
1728,2013-08-09,50,0,1.6726508785332315
1729,2013-08-10,50,0,1.805694618272841
1730,2013-08-11,50,0,1.949501889385091
1731,2013-08-12,50,0,1.8195397658457813
1732,2013-08-13,50,0,1.677345537757437
1733,2013-08-14,50,0,1.740755467196819
1734,2013-08-15,50,0,1.9300613496932515
1735,2013-08-16,50,0,1.762672811059908
1736,2013-08-17,50,0,1.9620535714285714
1737,2013-08-18,50,0,2.052338894340857
1738,2013-08-19,50,0,2.019560878243513
1739,2013-08-20,50,0,1.9436026936026936
1740,2013-08-21,50,0,1.7585928022644561
1741,2013-08-22,50,0,1.7959012965286492
1742,2013-08-23,50,0,1.64141213804046
1743,2013-08-24,50,0,1.7548872180451127
1744,2013-08-25,50,0,1.9588545095457537
1745,2013-08-26,50,0,1.9187279151943464
1746,2013-08-27,50,0,1.7198595396020289
1747,2013-08-28,50,0,1.9404900816802801
1748,2013-08-29,50,0,1.7451626183614657
1749,2013-08-30,50,0,1.6848850358085186
1750,2013-08-31,50,0,2.195790639711991
1751,2013-09-01,50,0,2.605390070921986
1752,2013-09-02,50,0,2.605411103302881
1753,2013-09-03,50,0,2.349503437738732
1754,2013-09-04,50,0,2.208381391772395
1755,2013-09-05,50,0,1.8582842724978974
1756,2013-09-06,50,0,1.7218458933107537
1757,2013-09-07,50,0,2.1003082095825163
1758,2013-09-08,50,0,2.276253809919645
1759,2013-09-09,50,0,2.0301204819277108
1760,2013-09-10,50,0,1.989872302950242
1761,2013-09-11,50,0,1.7385466034755135
1762,2013-09-12,50,0,1.6420646406174626
1763,2013-09-13,50,0,1.7402150537634409
1764,2013-09-14,50,0,1.95625
1765,2013-09-15,50,0,2.255123891098195
1766,2013-09-16,50,0,1.928107405803378
1767,2013-09-17,50,0,1.7948051948051948
1768,2013-09-18,50,0,1.9919282511210763
1769,2013-09-19,50,0,1.6843177189409368
1770,2013-09-20,50,0,1.8050813815005955
1771,2013-09-21,50,0,2.017852001151742
1772,2013-09-22,50,0,2.25
1773,2013-09-23,50,0,2.0521590423257803
1774,2013-09-24,50,0,1.6559571619812583
1775,2013-09-25,50,0,1.7783549783549784
1776,2013-09-26,50,0,1.5657311669128509
1777,2013-09-27,50,0,1.5691158156911582
1778,2013-09-28,50,0,2.0219106047326907
1779,2013-09-29,50,0,2.405683192261185
1780,2013-09-30,50,0,2.184051724137931
1781,2013-10-01,50,0,2.490974729241877
1782,2013-10-02,50,0,2.4274747474747476
1783,2013-10-03,50,0,2.064035087719298
1784,2013-10-04,50,0,1.9617465224111283
1785,2013-10-05,50,0,2.206786000534331
1786,2013-10-06,50,0,2.4112071368831893
1787,2013-10-07,50,0,2.0674570727718726
1788,2013-10-08,50,0,1.9550986151909358
1789,2013-10-09,50,0,2.0085087326466637
1790,2013-10-10,50,0,1.5972342264477095
1791,2013-10-11,50,0,1.8628181253879579
1792,2013-10-12,50,0,1.933190315660435
1793,2013-10-13,50,0,2.2309184993531694
1794,2013-10-14,50,0,1.9532753092075126
1795,2013-10-15,50,0,1.6284889316650626
1796,2013-10-16,50,0,2.401498457470251
1797,2013-10-17,50,0,1.774859287054409
1798,2013-10-18,50,0,1.8360723089564503
1799,2013-10-19,50,0,2.0284075389237914
1800,2013-10-20,50,0,2.13702201622248
1801,2013-10-21,50,0,1.9861431870669746
1802,2013-10-22,50,0,1.6509977827050997
1803,2013-10-23,50,0,2.2477231329690346
1804,2013-10-24,50,0,1.6190702087286528
1805,2013-10-25,50,0,1.6837349397590362
1806,2013-10-26,50,0,2.0148574893875075
1807,2013-10-27,50,0,2.488083889418494
1808,2013-10-28,50,0,1.9151882302033751
1809,2013-10-29,50,0,1.6637085474077533
1810,2013-10-30,50,0,2.010613751730503
1811,2013-10-31,50,0,1.5078088026502603
1812,2013-11-01,50,0,1.8172382671480145
1813,2013-11-02,50,0,2.1519939804364183
1814,2013-11-03,50,0,2.3678941723274938
1815,2013-11-04,50,0,2.1502222222222223
1816,2013-11-05,50,0,2.1077127659574466
1817,2013-11-06,50,0,2.0906221821460775
1818,2013-11-07,50,0,1.4844444444444445
1819,2013-11-08,50,0,1.774023694602896
1820,2013-11-09,50,0,2.0799071618037135
1821,2013-11-10,50,0,2.3926359256710255
1822,2013-11-11,50,0,1.7985803016858917
1823,2013-11-12,50,0,1.906773211567732
1824,2013-11-13,50,0,1.897510980966325
1825,2013-11-14,50,0,1.5030456852791878
1826,2013-11-15,50,0,1.729859894921191
1827,2013-11-16,50,0,2.0154669839381323
1828,2013-11-17,50,0,2.2252548503781653
1829,2013-11-18,50,0,1.8513392857142856
1830,2013-11-19,50,0,1.8715728715728717
1831,2013-11-20,50,0,1.8302836230558097
1832,2013-11-21,50,0,1.6970855231724797
1833,2013-11-22,50,0,1.7793609671848014
1834,2013-11-23,50,0,1.7688637041455413
1835,2013-11-24,50,0,2.2464
1836,2013-11-25,50,0,2.371480472297911
1837,2013-11-26,50,0,1.693516699410609
1838,2013-11-27,50,0,2.0957999056158565
1839,2013-11-28,50,0,2.272772277227723
1840,2013-11-29,50,0,1.7412
1841,2013-11-30,50,0,2.1052039381153307
1842,2013-12-01,50,0,2.5781114640485128
1843,2013-12-02,50,0,2.2835638730675347
1844,2013-12-03,50,0,2.1348936170212767
1845,2013-12-04,50,0,3.1126016260162603
1846,2013-12-05,50,0,2.215155084413035
1847,2013-12-06,50,0,1.854074074074074
1848,2013-12-07,50,0,2.3089903181189486
1849,2013-12-08,50,0,2.489755264655663
1850,2013-12-09,50,0,2.6436597110754416
1851,2013-12-10,50,0,2.0551948051948052
1852,2013-12-11,50,0,2.047563352826511
1853,2013-12-12,50,0,1.7049497293116782
1854,2013-12-13,50,0,2.1000351000351
1855,2013-12-14,50,0,2.0616933402168303
1856,2013-12-15,50,0,2.4780026990553305
1857,2013-12-16,50,0,2.5058986814712005
1858,2013-12-17,50,0,1.879706445437141
1859,2013-12-18,50,0,2.7377098321342928
1860,2013-12-19,50,0,2.250648431973591
1861,2013-12-20,50,0,2.261904761904762
1862,2013-12-21,50,0,1.9103418619651689
1863,2013-12-22,50,0,2.44607516121859
1864,2013-12-23,50,0,1.9878912071535022
1865,2013-12-24,50,0,1.5879765395894427
1866,2013-12-26,50,0,2.008375710439725
1867,2013-12-27,50,0,1.7127468581687613
1868,2013-12-28,50,0,1.9001588983050848
1869,2013-12-29,50,0,2.0500787401574803
1870,2013-12-30,50,0,2.042827657378741
1871,2013-12-31,50,0,1.5822083766008999
1872,2014-01-02,50,0,2.4707692307692306
1873,2014-01-03,50,0,2.1736434108527134
1874,2014-01-04,50,0,2.4273594909862144
1875,2014-01-05,50,0,2.5214105793450883
1876,2014-01-06,50,0,2.1605196982397317
1877,2014-01-07,50,0,2.060053380782918
1878,2014-01-08,50,0,2.2325783972125435
1879,2014-01-09,50,0,1.8735632183908046
1880,2014-01-10,50,0,1.6651260504201681
1881,2014-01-11,50,0,1.9592746730083235
1882,2014-01-12,50,0,2.199742682534577
1883,2014-01-13,50,0,1.8630259623992838
1884,2014-01-14,50,0,1.8028301886792453
1885,2014-01-15,50,0,2.144969003338102
1886,2014-01-16,50,0,2.1183261183261184
1887,2014-01-17,50,0,1.9803664921465969
1888,2014-01-18,50,0,2.0190532896695443
1889,2014-01-19,50,0,2.267072346179851
1890,2014-01-20,50,0,2.0880391285015563
1891,2014-01-21,50,0,1.8946078431372548
1892,2014-01-22,50,0,2.1203479942000967
1893,2014-01-23,50,0,1.8076731439960139
1894,2014-01-24,50,0,1.8524001794526694
1895,2014-01-25,50,0,2.143213728549142
1896,2014-01-26,50,0,2.1888849806542385
1897,2014-01-27,50,0,1.9021937842778793
1898,2014-01-28,50,0,1.784741144414169
1899,2014-01-29,50,0,1.9861970490242742
1900,2014-01-30,50,0,1.8851566046300499
1901,2014-01-31,50,0,1.917780477926286
1902,2014-02-01,50,0,2.4167171411265898
1903,2014-02-02,50,0,2.4988452655889146
1904,2014-02-03,50,0,2.1472297559085627
1905,2014-02-04,50,0,2.060924369747899
1906,2014-02-05,50,0,2.1556208053691277
1907,2014-02-06,50,0,1.7367055771725033
1908,2014-02-07,50,0,1.7030757097791798
1909,2014-02-08,50,0,2.0403100775193797
1910,2014-02-09,50,0,2.2102019856213624
1911,2014-02-10,50,0,2.033659491193738
1912,2014-02-11,50,0,1.8805779855503613
1913,2014-02-12,50,0,2.156078431372549
1914,2014-02-13,50,0,1.488078034682081
1915,2014-02-14,50,0,1.2942117045091142
1916,2014-02-15,50,0,1.7865315462569467
1917,2014-02-16,50,0,2.341677943166441
1918,2014-02-17,50,0,2.029030817329165
1919,2014-02-18,50,0,1.8138586956521738
1920,2014-02-19,50,0,2.0377270610153704
1921,2014-02-20,50,0,1.7806451612903227
1922,2014-02-21,50,0,1.8666666666666667
1923,2014-02-22,50,0,2.0125951962507322
1924,2014-02-23,50,0,2.1336421952957947
1925,2014-02-24,50,0,2.1910207539178312
1926,2014-02-25,50,0,1.960019267822736
1927,2014-02-26,50,0,2.2181105790161078
1928,2014-02-27,50,0,1.8088235294117647
1929,2014-02-28,50,0,1.8674556213017752
1930,2014-03-01,50,0,2.0286922379945636
1931,2014-03-02,50,0,1.795330739299611
1932,2014-03-03,50,0,2.1117779444861213
1933,2014-03-04,50,0,2.5494303564865857
1934,2014-03-05,50,0,2.7547403132728774
1935,2014-03-06,50,0,2.292307692307692
1936,2014-03-07,50,0,2.1777415409702403
1937,2014-03-08,50,0,2.1456812652068127
1938,2014-03-09,50,0,2.762924441725298
1939,2014-03-10,50,0,2.2763272410791995
1940,2014-03-11,50,0,1.833561331509348
1941,2014-03-12,50,0,1.9922018348623853
1942,2014-03-13,50,0,1.937170010559662
1943,2014-03-14,50,0,1.9596209311907704
1944,2014-03-15,50,0,2.0989943431803897
1945,2014-03-16,50,0,2.439222049689441
1946,2014-03-17,50,0,2.1009786476868326
1947,2014-03-18,50,0,2.102772466539197
1948,2014-03-19,50,0,1.984472049689441
1949,2014-03-20,50,0,1.8175182481751824
1950,2014-03-21,50,0,1.8004158004158004
1951,2014-03-22,50,0,2.230374396135266
1952,2014-03-23,50,0,2.4576710995783326
1953,2014-03-24,50,0,2.1334883720930233
1954,2014-03-25,50,0,1.828729281767956
1955,2014-03-26,50,0,2.04988344988345
1956,2014-03-27,50,0,1.816425120772947
1957,2014-03-28,50,0,1.8906817265026221
1958,2014-03-29,50,0,2.2851540616246497
1959,2014-03-30,50,0,2.5978527607361963
1960,2014-03-31,50,0,2.1798792756539234
1961,2014-04-01,50,0,2.460515378221114
1962,2014-04-02,50,0,2.295330248212032
1963,2014-04-03,50,0,1.8804301075268817
1964,2014-04-04,50,0,2.0901826484018264
1965,2014-04-05,50,0,2.3858977862804043
1966,2014-04-06,50,0,2.7690124858115777
1967,2014-04-07,50,0,2.175196850393701
1968,2014-04-08,50,0,2.105445116681072
1969,2014-04-09,50,0,2.188744588744589
1970,2014-04-10,50,0,1.632996632996633
1971,2014-04-11,50,0,1.6706379707916987
1972,2014-04-12,50,0,1.9781144781144782
1973,2014-04-13,50,0,2.370426368309646
1974,2014-04-14,50,0,1.911764705882353
1975,2014-04-15,50,0,1.714654061022776
1976,2014-04-16,50,0,1.936630602782071
1977,2014-04-17,50,0,1.660846953937593
1978,2014-04-18,50,0,1.655310621242485
1979,2014-04-19,50,0,1.9669350201265094
1980,2014-04-20,50,0,2.177879881851001
1981,2014-04-21,50,0,1.8742586002372479
1982,2014-04-22,50,0,1.820964360587002
1983,2014-04-23,50,0,2.033641715727502
1984,2014-04-24,50,0,1.82109479305741
1985,2014-04-25,50,0,1.8197292069632496
